priority,course_name,city,county,zip,website,booking_software,golfnow_listed,contact_name,contact_title,contact_email,contact_phone,notes,source_url
LOW,Indian Run Golf Club,Scotts,Kalamazoo,49088,http://www.irgolfclub.com/,Lightspeed/Chronogolf,NO,,,user@domain.com,(269) 327-1327,,https://www.google.com/maps/place/?q=place_id:ChIJY2YFsOCYF4gRVZZYgSI9XcI
LOW,Birch Valley Golf Course,Sears,Osceola,49679,http://www.michigangolf.com/courses/sears/birch-valley/,GolfNow,YES,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJS3kbXPVEH4gR0DqLncR52K0
LOW,Flip City Disc Golf Park,Shelby,Oceana,49455,http://flipcitydgc.com/,Manual / Phone Only,NO,,,user@domain.com,231-736-7908,,https://www.google.com/maps/place/?q=place_id:ChIJrUTw4y5WGYgRfaFwfLIUqi0
LOW,Benona Shores Golf Course,Shelby,Oceana,49455,http://benonashores.com/,Unknown Online Booking,NO,,,golf@benonashores.com,231.861.2098,,https://www.google.com/maps/place/?q=place_id:ChIJ5V9tyPjtG4gRWco8xlNPDGo
LOW,Oceana Golf Club,Shelby,Oceana,49455,http://oceanagolfclub.com/,Unknown Online Booking,NO,,,oceanagolfclub@gmail.com,231 861 4211,,https://www.google.com/maps/place/?q=place_id:ChIJ2xuWPsf7G4gR3S-BolkTKRs
LOW,GR/Sparta Moose Lodge #50,Sparta,Kent,49345,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0xOPEuIDGYgRvVXMZoowalc
LOW,White Pine National Golf Resort,Spruce,Alcona,48762,http://www.whitepinenational.com/,Unknown Online Booking,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJJeXehBNUJ4gR64d0RMMVUsM
LOW,Hidden Oaks Golf Course,St. Louis,Gratiot,48880,https://hiddenoaksgolfmichigan.com/,Lightspeed/Chronogolf,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJY6X8TJgVIogRQOsjsha1jvs
LOW,Tullymore Golf Resort,Stanwood,Mecosta,49346,http://www.tullymoregolf.com/,Unknown Online Booking,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJvdnicfLIGIgRMFZVoTowGn4
LOW,St Ives Golf Course,Stanwood,Mecosta,49346,http://www.tullymoregolf.com,Unknown Online Booking,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0S-vPjHQGIgR7QQ6Q14TGUk
LOW,Courses at Canadian Lakes Property Owners Corporation,Stanwood,Mecosta,49346,http://www.clpoc.org/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJMX6brk7IGIgRgM3ZP0NiDMc
LOW,906 Golf Course,Stephenson,Menominee,49887,https://906golf.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJQzRHGtqEUk0RjYSLlcEOOqM
LOW,Depths Society Golf,Stevensville,Berrien,49127,https://depthssociety.com/,Unknown Online Booking,NO,,,user@domain.com,(269) 932-2642,,https://www.google.com/maps/place/?q=place_id:ChIJB53mruDdEIgRy81X9Qr38M8
LOW,St Joe Valley Golf Club,Sturgis,St. Joseph,49091,https://stjoevalleygolf.com/,Manual / Phone Only,NO,,,sjvgcpro@gmail.com,269-467-6275,,https://www.google.com/maps/place/?q=place_id:ChIJJYqyunquF4gR7zVS36fUVzY
LOW,Green Valley Golf Club,Sturgis,St. Joseph,49091,https://greenvalleygolfnowreviews.com/,Manual / Phone Only,NO,,,msantori@charter.net,(269) 651-6331,,https://www.google.com/maps/place/?q=place_id:ChIJaRpiMF1SFogRQWbvUjVKZGE
LOW,Sturgis Indoor Golf,Sturgis,St. Joseph,49091,http://sturgisindoorgolf.com/,Manual / Phone Only,NO,,,robjenks50@gmail.com,(269)651-6886,,https://www.google.com/maps/place/?q=place_id:ChIJlQR_aIJSFogRGX10eB5VogI
LOW,Bahle Farms Golf Course,Suttons Bay,Leelanau,49682,http://traversecitygolf.com/,Club Caddie,NO,,,info@bahlefarms.com,231-271-2020,,https://www.google.com/maps/place/?q=place_id:ChIJWccrCUUrS00Rb1vmkmNS8e4
LOW,Betsie Valley Golf Course,Thompsonville,Benzie,49683,https://www.crystalmountain.com/golf/courses/,Unknown Online Booking,NO,,,info@crystalmountain.com,855-995-5146,,https://www.google.com/maps/place/?q=place_id:ChIJO0kG54dpHogRsYLDSlOOfho
LOW,Mountain Ridge Golf Course,Thompsonville,Benzie,49683,https://www.crystalmountain.com/golf/courses/,Unknown Online Booking,NO,,,info@crystalmountain.com,855-995-5146,,https://www.google.com/maps/place/?q=place_id:ChIJKVHR9YJpHogR5Kji7gmjyB8
LOW,Pine View Golf Club,Three Rivers,St. Joseph,49093,http://www.pineviewgolf.com/,foreUP,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJQeQocB4JF4gRZK8S5nb4Fzk
LOW,Bay Meadows Family Golf Course,Traverse City,Grand Traverse,49684,https://baymeadowsfgc.com/,Lightspeed/Chronogolf,NO,Judy Husby,Owner,,231-946-7927,,https://www.google.com/maps/place/?q=place_id:ChIJqb1RiP8tHogReFLE4MUrHOc
LOW,Elmbrook Golf Course,Traverse City,Grand Traverse,49696,http://www.elmbrookgolf.com/,Club Caddie,NO,,,info@elmbrookgolf.com,231.946.9180,,https://www.google.com/maps/place/?q=place_id:ChIJKf5C8ezMH4gRQafwGL4E47E
LOW,The Crown Golf Club,Traverse City,Grand Traverse,49685,http://www.golfthecrown.com/,foreUP,NO,,,mike@golfthecrown.com,231-946-2975,,https://www.google.com/maps/place/?q=place_id:ChIJz_2z1NkzHogRyt_elRc-K0Q
LOW,Traverse City Golf Performance Center,Traverse City,Grand Traverse,49685,http://www.tcgolfperformance.com/,Manual / Phone Only,NO,,,user@domain.com,(231) 947-1185,,https://www.google.com/maps/place/?q=place_id:ChIJVxQSy2sxHogRAhdjKfYMWsY
LOW,Swing Theory Indoor Golf,Traverse City,Grand Traverse,49686,https://swingtheorytc.com/,Unknown Online Booking,NO,,,user@domain.com,231-421-8090,,https://www.google.com/maps/place/?q=place_id:ChIJj6vd1zzNH4gRlglfVy_M3Pg
LOW,X-Golf Traverse City,Traverse City,Grand Traverse,49684,https://playxgolf.com/locations/traverse-city/,Unknown Online Booking,NO,,,xgolf-logo@2x-1.png,231-252-2606,VERIFY: membership language detected,https://www.google.com/maps/place/?q=place_id:ChIJrTckLkQzHogRYlAxjjJCJG8
LOW,Tustin Trails Golf Course,Tustin,Osceola,49688,https://www.tustintrails.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJJdQ4unsaH4gRvtQa2hNGwB8
LOW,Stonegate Community and Golf Club,Twin Lake,Muskegon,49457,http://www.stonegategolfclub.com/,Tee It Up,NO,,,garret@stonegategolfclub.com,231.744.7200,,https://www.google.com/maps/place/?q=place_id:ChIJByVyAC5kGYgRCd64uKKIdMg
LOW,Black Bear Golf Course,Vanderbilt,Otsego,49795,https://www.blackbeargolf.net/,Tee It Up,NO,,,golfblackbear@yahoo.com,(989) 983-4441,,https://www.google.com/maps/place/?q=place_id:ChIJ0VEc-AZCNU0RYRjw5jHwgck
LOW,Vassar Golf Club,Vassar,Tuscola,48768,http://golfvassar.com/,Unknown Online Booking,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_9usvLoJJIgRq3TH01CvaXY
LOW,Angels Crossing Golf Club,Vicksburg,Kalamazoo,49097,http://www.golfangelscrossing.com/,Unknown Online Booking,NO,,,info@golfangelscrossing.com,(269) 649-2700,,https://www.google.com/maps/place/?q=place_id:ChIJxT0wrQyhF4gREjc-wxozMdU
LOW,States Golf Course,Vicksburg,Kalamazoo,49097,http://statesgolfcourse.com/,Manual / Phone Only,NO,,,impallari@gmail.com,(269) 649-1931,,https://www.google.com/maps/place/?q=place_id:ChIJw91wcmSgF4gR7fBfliTxyJg
LOW,Ruby Creek Boat and Canoe Club,Walkerville,Oceana,49459,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJh7tcw0-zHogR2eD3b8UUH2k
LOW,Fawn Crest Golf Course,Wellston,Manistee,49689,https://fawncrestgolf.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJmyMe-OyMHogRbo9k1ogROKw
LOW,Pigeon Creek Golf Course,West Olive,Ottawa,49460,http://www.golfpigeoncreek.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJuaNrDaaaGYgRq5McAQAKFeM
LOW,Hickory Knoll Golf Course,Whitehall,Muskegon,49461,http://www.golfhickoryknoll.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJu99lAWneG4gR5ibXdlHiyEQ
LOW,Bent Pine Golf Club,Whitehall,Muskegon,49461,http://golfbentpine.com/,Unknown Online Booking,NO,,,bentpinegolf@gmail.com,(231) 766-2045,,https://www.google.com/maps/place/?q=place_id:ChIJN2lSrjjZG4gRYMYIkJ9mmc8
LOW,LochenHeath Golf Club,Williamsburg,Grand Traverse,49690,http://www.lochenheath.com/,Manual / Phone Only,NO,,,8c4075d5481d476e945486754f783364@sentry.io,231-938-9800,VERIFY: membership language detected,https://www.google.com/maps/place/?q=place_id:ChIJFRbhOeLRH4gR25iyN2r5PAc
LOW,The Clubhouse at Grand Traverse Resort and Spa,Williamsburg,Grand Traverse,49690,https://www.grandtraverseresort.com/golf/clubhouse?utm_source=gmb&utm_medium=organic&utm_campaign=local_listings,EZLinks,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJy6-lbcjRH4gR-RqnQtpnGCE
LOW,24/7 Golf Traverse City,Williamsburg,Grand Traverse,49690,https://www.24-7golf.com/,Manual / Phone Only,NO,,,info@24-7golf.com,616.350.9482,,https://www.google.com/maps/place/?q=place_id:ChIJi2EQLwDRH4gRs54otsYyZhQ
LOW,Golf Course,Williamsburg,Grand Traverse,49690,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ____DwbRH4gRIDx0FGDnzZo
LOW,Kaufman Golf Course,Wyoming,Kent,49509,https://www.kentcountymi.gov/1766/Kaufman-Golf-Course,Unknown Online Booking,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ40DF3uGzGYgReQ543vEtnlA
LOW,The Pines Golf Course,Wyoming,Kent,49519,http://www.pinesgolfcourse.com/,Lightspeed/Chronogolf,NO,,,pinesgolfcourse@gmail.com,616-538-8380,,https://www.google.com/maps/place/?q=place_id:ChIJtx0iriWxGYgRaXMZWCayZlw
LOW,Crestview Golf Course,Zeeland,Ottawa,49464,http://www.crestviewgolf.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJHTX3aVuRGYgRPli45gALz5E
LOW,Prairie Winds Clubhouse,Zeeland,Ottawa,49464,https://eastbrookhomes.com/community/prairie-winds/?utm_source=google&utm_medium=organic&utm_campaign=gmb,Manual / Phone Only,NO,,,info@eastbrookhomes.com,616-455-0200,,https://www.google.com/maps/place/?q=place_id:ChIJ2VLZlm6VGYgRmTw2S7JrtAM
